areacode/城市ID,province_geocode,province,city_geocode,city,district_geocode,district,eng,pinyin,lon,lat,exclude（是否为地级市）
101161208,620000,甘肃省,623000,甘南藏族自治州,623027,夏河,xiahe,xiahe,102.520743,35.200853,0
101160101,620000,甘肃省,620100,兰州市,620100,兰州,Lanzhou,lanzhou,103.833,36.0666,1
101150105,630000,青海省,630100,西宁市,630102,城东区,chengdong district,chengdongqu,101.796095,36.616043,0
101150106,630000,青海省,630100,西宁市,630103,城中区,chengzhong district,chengzhongqu,101.784554,36.621181,0
101150107,630000,青海省,630100,西宁市,630104,城西区,chengxi district,chengxiqu ,101.763649,36.628323,0
101150108,630000,青海省,630100,西宁市,630105,城北区,chengbei district,chengbeiqu ,101.761297,36.648448,0
101150102,630000,青海省,630100,西宁市,630121,大通,datong,datong,101.684183,36.931343,0
101150104,630000,青海省,630100,西宁市,630106,湟中,huangzhong,huangzhong,101.569475,36.500419,0
101150103,630000,青海省,630100,西宁市,630123,湟源,huangyuan,huangyuan,101.263435,36.684818,0
101150207,630000,青海省,630200,海东市,630200,海东,haidong,haidong,102.10327,36.502916,1
101150202,630000,青海省,630200,海东市,630202,乐都,ledu,ledu,102.402431,36.480291,0
101150201,630000,青海省,630200,海东市,630203,平安,pingan,pingan,102.104295,36.502714,0
101150203,630000,青海省,630200,海东市,630222,民和,minhe,minhe,102.804209,36.329451,0
101150204,630000,青海省,630200,海东市,630223,互助,huzhu,huzhu,101.956734,36.83994,0
101150205,630000,青海省,630200,海东市,630224,化隆,hualong,hualong,102.262329,36.098322,0
101150206,630000,青海省,630200,海东市,630225,循化,xunhua,xunhua,102.486534,35.847247,0
101150804,630000,青海省,632200,海北藏族自治州,632200,海北,haibei,haibei,100.901059,36.959435,1
101150802,630000,青海省,632200,海北藏族自治州,632221,门源,menyuan,menyuan,101.618461,37.376627,0
101150803,630000,青海省,632200,海北藏族自治州,632222,祁连,qilian,qilian,100.249778,38.175409,0
101150801,630000,青海省,632200,海北藏族自治州,632223,海晏,haiyan,haiyan,100.90049,36.959542,0
101150806,630000,青海省,632200,海北藏族自治州,632224,刚察,gangcha,gangcha,100.138417,37.326263,0
101150305,630000,青海省,632300,黄南藏族自治州,632300,黄南,huangnan,huangnan,102.019988,35.517744,1
101150302,630000,青海省,632300,黄南藏族自治州,632322,尖扎,jianzha,jianzha,102.031953,35.938205,0
101150303,630000,青海省,632300,黄南藏族自治州,632323,泽库,zeku,zeku,101.469343,35.036842,0
101150304,630000,青海省,632300,黄南藏族自治州,632324,河南,henan,henan,101.611877,34.734522,0
101150402,630000,青海省,632500,海南藏族自治州,632500,海南,hainan,hainan,100.619542,36.280353,1
101150401,630000,青海省,632500,海南藏族自治州,632521,共和,gonghe,gonghe,100.619597,36.280286,0
101150408,630000,青海省,632500,海南藏族自治州,632522,同德,tongde,tongde,100.579465,35.254492,0
101150404,630000,青海省,632500,海南藏族自治州,632523,贵德,guide,guide,101.431856,36.040456,0
101150406,630000,青海省,632500,海南藏族自治州,632524,兴海,xinghai,xinghai,99.986963,35.58909,0
101150407,630000,青海省,632500,海南藏族自治州,632525,贵南,guinan,guinan,100.74792,35.587085,0
101150507,630000,青海省,632600,果洛藏族自治州,632600,果洛,guoluo,guoluo,100.242143,34.4736,1
101150501,630000,青海省,632600,果洛藏族自治州,632621,玛沁,maqin,maqin,100.243531,34.473386,0
101150502,630000,青海省,632600,果洛藏族自治州,632622,班玛,banma,banma,100.737955,32.931589,0
101150503,630000,青海省,632600,果洛藏族自治州,632623,甘德,gande,gande,99.902589,33.966987,0
101150504,630000,青海省,632600,果洛藏族自治州,632624,达日,darlag,dari,99.651715,33.753259,0
101150505,630000,青海省,632600,果洛藏族自治州,632625,久治,jiuzhi,jiuzhi,101.484884,33.430217,0
101150506,630000,青海省,632600,果洛藏族自治州,632626,玛多,madoi,maduo,98.211343,34.91528,0
101150601,630000,青海省,632700,玉树藏族自治州,632700,玉树,yushu,yushu,97.008522,33.004049,1
101150630,630000,青海省,632700,玉树藏族自治州,632701,玉树市,yushushi,yushushi,97.008522,33.004049,0
101150604,630000,青海省,632700,玉树藏族自治州,632722,杂多,zadoi,zaduo,95.293423,32.891886,0
101150603,630000,青海省,632700,玉树藏族自治州,632724,治多,zhiduo,zhiduo,95.616843,33.852322,0
101150605,630000,青海省,632700,玉树藏族自治州,632725,囊谦,nangqian,nangqian,96.479797,32.203206,0
101150606,630000,青海省,632700,玉树藏族自治州,632726,曲麻莱,qumarleb,qumalai,95.800674,34.12654,0
101150714,630000,青海省,632800,海西蒙古族藏族自治州,632801,格尔木,Geermu,geermu,94.905777,36.401541,0
101150701,630000,青海省,632800,海西蒙古族藏族自治州,632802,德令哈,haixi,haixi,97.370143,37.374555,0
101150712,630000,青海省,632800,海西蒙古族藏族自治州,632803,茫崖,mangnai,mangya,90.51,38.15,0
101150709,630000,青海省,632800,海西蒙古族藏族自治州,632821,乌兰,wulan,wulan,98.479852,36.930389,0
101150715,630000,青海省,632800,海西蒙古族藏族自治州,632822,都兰,dulan,dulan,98.089161,36.298553,0
101150602,630000,青海省,632700,玉树藏族自治州,632723,称多,chenduo,chenduo,97.110893,33.367884,0
101150708,630000,青海省,632800,海西蒙古族藏族自治州,632823,天峻,tianjun,tianjun,99.02078,37.29906,0
101150301,630000,青海省,632300,黄南藏族自治州,632301,同仁,tongren,tongren,102.017604,35.516337,0
101150101,630000,青海省,630100,西宁市,630100,西宁,Xining,xining,101.7845,36.6233,1
101150702,630000,青海省,632800,海西蒙古族藏族自治州,632800,海西,haixi,haixi,95.357233,37.853631,1
101150713,630000,青海省,632800,海西蒙古族藏族自治州,632857,大柴旦,Dachaidan,dachaidan,95.3679,37.8577,0
101170105,640000,宁夏回族自治区,640100,银川市,640104,兴庆,xingqing,xingqing,106.278393,38.46747,0
101170106,640000,宁夏回族自治区,640100,银川市,640105,西夏,xixia ,xixia ,106.132116,38.492424,0
101170107,640000,宁夏回族自治区,640100,银川市,640106,金凤,jinfeng,jinfeng,106.228486,38.477353,0
101170102,640000,宁夏回族自治区,640100,银川市,640121,永宁,yongning,yongning,106.253781,38.28043,0
101170104,640000,宁夏回族自治区,640100,银川市,640122,贺兰,helan,helan,106.345904,38.554563,0
101170103,640000,宁夏回族自治区,640100,银川市,640181,灵武,lingwu,lingwu,106.334701,38.094058,0
101170201,640000,宁夏回族自治区,640200,石嘴山市,640200,石嘴山,shizuishan,shizuishan,106.376173,39.01333,1
101170205,640000,宁夏回族自治区,640200,石嘴山市,640202,大武口,dawukou,dawukou,106.376651,39.014158,0
101170202,640000,宁夏回族自治区,640200,石嘴山市,640205,惠农,huinong,huinong,106.775513,39.230094,0
101170203,640000,宁夏回族自治区,640200,石嘴山市,640221,平罗,pingluo,pingluo,106.54489,38.90674,0
101170301,640000,宁夏回族自治区,640300,吴忠市,640300,吴忠,wuzhong,wuzhong,106.199409,37.986165,1
101170304,640000,宁夏回族自治区,640300,吴忠市,640302,利通,litong,litong,106.199419,37.985967,0
101170305,640000,宁夏回族自治区,640300,吴忠市,640303,红寺堡,hongsibao,hongsibao,106.067315,37.421616,0
101170303,640000,宁夏回族自治区,640300,吴忠市,640323,盐池,yanchi,yanchi,107.40541,37.784222,0
101170302,640000,宁夏回族自治区,640300,吴忠市,640324,同心,tongxin,tongxin,105.914764,36.9829,0
101170306,640000,宁夏回族自治区,640300,吴忠市,640381,青铜峡,qingtongxia,qingtongxia,106.075395,38.021509,0
101170401,640000,宁夏回族自治区,640400,固原市,640400,固原,guyuan,guyuan,106.285241,36.004561,1
101170405,640000,宁夏回族自治区,640400,固原市,640402,原州,yuanzhou,yuanzhou,106.28477,36.005337,0
101170402,640000,宁夏回族自治区,640400,固原市,640422,西吉,xiji,xiji,105.731801,35.965384,0
101170403,640000,宁夏回族自治区,640400,固原市,640423,隆德,longde,longde,106.12344,35.618234,0
101170404,640000,宁夏回族自治区,640400,固原市,640424,泾源,jingyuan,jinyuan,106.338674,35.49344,0
101170406,640000,宁夏回族自治区,640400,固原市,640425,彭阳,pengyang,pengyang,106.641512,35.849975,0
101170501,640000,宁夏回族自治区,640500,中卫市,640500,中卫,zhongwei,zhongwei,105.189568,37.514951,1
101170503,640000,宁夏回族自治区,640500,中卫市,640502,沙坡头,shapotou,shapotou,105.190536,37.514564,0
101170502,640000,宁夏回族自治区,640500,中卫市,640521,中宁,zhongning,zhongning,105.675784,37.489736,0
101170504,640000,宁夏回族自治区,640500,中卫市,640522,海原,haiyuan,haiyuan,105.647323,36.562007,0
101170101,640000,宁夏回族自治区,640100,银川市,640100,银川,Yinchuan,yinchuan,106.2372,38.4909,1
101130102,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650102,天山,tianshan,tianshan,87.620116,43.796428,0
101130104,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650103,沙依巴克,Saybag,shayibake ,87.596639,43.788872,0
101130106,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650104,新市区,xinshiqu,xinshiqu,87.560653,43.870882,0
101130107,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650105,水磨沟,shuimogou,shuimogou,87.613093,43.816747,0
101130111,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650106,头屯河,toutunhe,toutunhe,87.425823,43.876053,0
101130105,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650107,达坂城,dabancheng,dabancheng,88.30994,43.36181,0
101130112,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650109,米东,midong,midong,87.691801,43.960982,0
101130201,650000,新疆维吾尔自治区,650200,克拉玛依市,650200,克拉玛依,karamay,kelamayi,84.873946,45.595886,1
101130204,650000,新疆维吾尔自治区,650200,克拉玛依市,650202,独山子,dushanzi,dushanzi,84.882267,44.327207,0
101130230,650000,新疆维吾尔自治区,650200,克拉玛依市,650203,克拉玛依区,Karamay district,kelamayiqu,84.866222,45.5966242,0
101130203,650000,新疆维吾尔自治区,650200,克拉玛依市,650204,白碱滩,baijiantan,baijiantan,85.129882,45.689021,0
101130202,650000,新疆维吾尔自治区,650200,克拉玛依市,650205,乌尔禾,wuerhe,wuerhe,85.697767,46.08776,0
101130501,650000,新疆维吾尔自治区,650400,吐鲁番市,650400,吐鲁番,turpan,tulufan,89.184078,42.947613,1
101130503,650000,新疆维吾尔自治区,650400,吐鲁番市,650402,高昌,gaochang,gaochang,89.182324,42.947627,0
101130504,650000,新疆维吾尔自治区,650400,吐鲁番市,650421,鄯善,shanshan,shanshan,90.212692,42.865503,0
101130502,650000,新疆维吾尔自治区,650400,吐鲁番市,650422,托克逊,tuokexun,tuokexun,88.655771,42.793536,0
101131201,650000,新疆维吾尔自治区,650500,哈密市,650500,哈密,Hami,hami,93.51316,42.833248,1
101131202,650000,新疆维吾尔自治区,650500,哈密市,650502,伊州,yizhou,yizhou,93.509174,42.833888,0
101131203,650000,新疆维吾尔自治区,650500,哈密市,650521,巴里坤,barkol,balikun,93.021795,43.599032,0
101131204,650000,新疆维吾尔自治区,650500,哈密市,650522,伊吾,yiwu,yiwu,94.692773,43.252012,0
101130430,650000,新疆维吾尔自治区,652300,昌吉回族自治州,652301,昌吉市,Changjishi,changjishi,87.304012,44.014577,0
101130404,650000,新疆维吾尔自治区,652300,昌吉回族自治州,652302,阜康,fuchang,fukang,87.98384,44.152153,0
101130402,650000,新疆维吾尔自治区,652300,昌吉回族自治州,652323,呼图壁,hutubi,hutubi,86.888613,44.189342,0
101130407,650000,新疆维吾尔自治区,652300,昌吉回族自治州,652324,玛纳斯,manasi,manasi,86.217687,44.305625,0
101130406,650000,新疆维吾尔自治区,652300,昌吉回族自治州,652325,奇台,Qitai,qitai,89.591437,44.021996,0
101130405,650000,新疆维吾尔自治区,652300,昌吉回族自治州,652327,吉木萨尔,jimusaer,jimusaer,89.181288,43.997162,0
101130408,650000,新疆维吾尔自治区,652300,昌吉回族自治州,652328,木垒,mori,mulei,90.282833,43.832442,0
101131604,650000,新疆维吾尔自治区,652700,博尔塔拉蒙古自治州,652700,博尔塔拉,Bortala,boertala,82.074778,44.903258,1
101131601,650000,新疆维吾尔自治区,652700,博尔塔拉蒙古自治州,652701,博乐,bole,bole,82.072237,44.903087,0
101131606,650000,新疆维吾尔自治区,652700,博尔塔拉蒙古自治州,652702,阿拉山口,alashankou,alashankou,82.569389,45.16777,0
101130113,650000,新疆维吾尔自治区,650100,乌鲁木齐市,650121,乌鲁木齐县,Urumqi County,wulumuqixian,87.4209,43.4815,0
101131603,650000,新疆维吾尔自治区,652700,博尔塔拉蒙古自治州,652722,精河,jinghe,jinghe,82.892938,44.605645,0
101131602,650000,新疆维吾尔自治区,652700,博尔塔拉蒙古自治州,652723,温泉,wenquan,wenquan,81.03099,44.973751,0
101130609,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,652800,巴音郭楞,Bayingol,bayinguoleng,86.150969,41.768552,1
101130601,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,652801,库尔勒,korla,kuerle,86.145948,41.763122,0
101130602,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,652822,轮台,luntai,luntai,84.248542,41.781266,0
101130603,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,652823,尉犁,yuli,yuli,86.263412,41.337428,0
101130604,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,652824,若羌,ruoqiang,ruoqiang,88.168807,39.023807,0
101130605,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,652825,且末,qiemo,qiemo,85.532629,38.138562,0
101130607,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,652826,焉耆,yanqi,yanqi,86.5698,42.064349,0
101130606,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,652827,和静,hejing,hejing,86.391067,42.31716,0
101130608,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,652828,和硕,hoxud,heshuo,86.864947,42.268863,0
101130612,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,652829,博湖,bohu,bohu,86.631576,41.980166,0
101130801,650000,新疆维吾尔自治区,652900,阿克苏地区,652900,阿克苏,aksu,akesu,80.265068,41.170712,1
